gid	variance	mutual_info	anova_f	anova_p	fwe_alpha_5e2	fdr_alpha_5e2	fpr_alpha_5e2
ENSG00000053702	0.06710001282575456	0.042292257942171396	5.648854561704097	0.003653335979008474	False	True	True
ENSG00000283297	0.06672214294731808	0.04342835561573555	5.931065591384705	0.0027653711896451797	False	True	True
ENSG00000111206	0.06672214294731808	0.04342835561573555	5.931065591384705	0.0027653711896451797	False	True	True
ENSG00000171792	0.06668691715500194	0.041621901144924145	6.666203246401436	0.0013399572728651115	False	True	True
ENSG00000078246	0.06668691715500194	0.041621901144924145	6.666203246401436	0.0013399572728651115	False	True	True
ENSG00000197905	0.06553989920901823	0.04213017813390274	6.5940233791109515	0.0014386753816240548	False	True	True
ENSG00000011105	0.0651475062793103	0.04126714685135435	6.4875772107974	0.0015977172635377203	False	True	True
ENSG00000111218	0.06777450676623537	0.04124191488167761	5.606190083684165	0.0038104781456229234	False	True	True
ENSG00000180881	0.039410903241034606	0.013764222425208361	4.876373463032525	0.007836504832517138	False	True	True
ENSG00000165935	0.05231229565357277	0.04637883354416905	9.788591437148014	6.258625090146936e-05	False	True	True
ENSG00000076248	0.0341580861065115	0.012691300917686332	4.571426534123148	0.010595506373685861	False	True	True
ENSG00000284723	0.03060805524938206	0.012656076419984563	7.028088339404483	0.0009383974672937968	False	True	True
ENSG00000111325	0.03580049218908557	0.010330159589243548	5.557397324661772	0.0039985144175345546	False	True	True
ENSG00000283536	0.0315557563146391	0.015521221995731915	6.381384518083369	0.0017739430046710492	False	True	True
ENSG00000198678	0.03060805524938206	0.012656076419984563	7.028088339404483	0.0009383974672937968	False	True	True
ENSG00000121318	0.08088695188670454	0.040416521156905416	11.300526217597481	1.4307114849241725e-05	False	True	True
ENSG00000177084	0.040623090475387806	0.027827037899814888	4.721833513650361	0.009130578867287634	False	True	True
ENSG00000139636	0.029260785428724716	0.01623877112324168	6.63647621344426	0.0013797639835262986	False	True	True
ENSG00000135506	0.030574912986420275	0.009223734495743763	4.234657265354252	0.014787611255777254	False	True	True
ENSG00000174243	0.030929640539695876	0.012081546045334735	7.1859576650629755	0.0008034124124258031	False	True	True
ENSG00000126749	0.0738687065817567	0.0440621396598444	12.139413451039129	6.3224206720445635e-06	False	True	True
ENSG00000185163	0.03811245274123743	0.02591853244878517	4.643998359499589	0.009861385552074645	False	True	True
ENSG00000184967	0.038139256078725814	0.026200748512529515	4.566197878582043	0.010650466902406579	False	True	True
ENSG00000183495	0.03902727742035578	0.026040947520349134	5.5947994306852005	0.003853566374769342	False	True	True
ENSG00000087470	0.043044520654862	0.055828129967584905	5.467823418165983	0.004368257985349727	False	True	True
ENSG00000111537	0.028029827999028832	0.01335121390606453	5.7170671561197	0.003415475950574157	False	True	True
ENSG00000111536	0.028370809140341083	0.015305047180139253	6.531380924665907	0.0015302401211069042	False	True	True
ENSG00000127318	0.028370809140341083	0.015305047180139253	6.531380924665907	0.0015302401211069042	False	True	True
ENSG00000111554	0.027606020830737703	0.015305047180139253	6.531380924665898	0.0015302401211069042	False	True	True
ENSG00000178882	0.03511286363183425	0.027913784979489042	5.764172689275851	0.0032603390609889024	False	True	True
ENSG00000273049	0.029757628099357922	0.016963418703121347	6.017343162926762	0.0025397819148119793	False	True	True
ENSG00000198353	0.029757628099357922	0.016963418703121347	6.017343162926762	0.0025397819148119793	False	True	True
ENSG00000172789	0.029757628099357922	0.016963418703121347	6.017343162926762	0.0025397819148119793	False	True	True
ENSG00000123415	0.03033714269598552	0.015517055681043779	5.79440684765447	0.003164507840417676	False	True	True
ENSG00000231887	0.08206260013887244	0.038031558847138935	11.652654130882908	1.0153033801130949e-05	False	True	True
ENSG00000275778	0.08206260013887244	0.038031558847138935	11.652654130882908	1.0153033801130949e-05	False	True	True
ENSG00000212127	0.08206260013887244	0.038031558847138935	11.652654130882908	1.0153033801130949e-05	False	True	True
ENSG00000212126	0.08224952303399097	0.04145613685533722	12.471939885872471	4.5759608221153535e-06	False	True	True
ENSG00000255837	0.08224952303399097	0.04145613685533722	12.471939885872471	4.5759608221153535e-06	False	True	True
ENSG00000212124	0.08224952303399097	0.04145613685533722	12.471939885872471	4.5759608221153535e-06	False	True	True
ENSG00000256436	0.08224952303399097	0.04145613685533722	12.471939885872471	4.5759608221153535e-06	False	True	True
ENSG00000226761	0.10145944172457269	0.043674354349582334	13.989652006356302	1.0495452914476348e-06	True	True	True
ENSG00000255374	0.15165962391603477	0.04604392629003917	8.877359926955544	0.00015269488225114482	False	True	True
ENSG00000256188	0.08206260013887244	0.038031558847138935	11.652654130882908	1.0153033801130949e-05	False	True	True
ENSG00000256537	0.08206260013887244	0.038031558847138935	11.652654130882908	1.0153033801130949e-05	False	True	True
ENSG00000284730	0.03053079536888674	0.01921540670625088	6.514058965430877	0.0015565753004801995	False	True	True
ENSG00000196876	0.03053079536888674	0.01921540670625088	6.514058965430877	0.0015565753004801995	False	True	True
ENSG00000120645	0.06605332756735388	0.04195839861494832	6.354360584621315	0.001821817779337487	False	True	True
ENSG00000111181	0.06605332756735388	0.04195839861494832	6.354360584621315	0.001821817779337487	False	True	True
ENSG00000010379	0.06407119218530619	0.04248936427411598	5.8988875592216825	0.0028545573207404864	False	True	True
ENSG00000073614	0.06407119218530619	0.04248936427411598	5.8988875592216825	0.0028545573207404864	False	True	True
ENSG00000120647	0.06407119218530619	0.04248936427411598	5.8988875592216825	0.0028545573207404864	False	True	True
ENSG00000289766	0.0770724200195894	0.045548205746688275	14.607035399649055	5.774229486578504e-07	True	True	True
