"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000147912"	"FBXO10"	-0.367944955431875	5.22682250691451	-5.0349948182112	6.08030575489088e-07	3.80558856062721e-06	4.63364853212016
"ENSG00000124942"	"AHNAK"	0.950636346361842	9.77717198602302	5.03336780586333	6.13034346292952e-07	3.834373301198e-06	4.72453299980494
"ENSG00000124120"	"TTPAL"	0.20462360760925	4.69059797004638	5.03333505092481	6.13135489287153e-07	3.834373301198e-06	4.67259819279132
"ENSG00000145217"	"SLC26A1"	-0.483601924235763	2.16907726838908	-5.03176543979536	6.18001182805216e-07	3.86320821861619e-06	5.21582304695715
"ENSG00000171720"	"HDAC3"	-0.157163474954526	6.07977922944308	-5.02941773612961	6.25348591297978e-07	3.90752650267356e-06	4.54852655037126
"ENSG00000134287"	"ARF3"	0.210744604794961	6.51938983455431	5.02929559963616	6.25733131416683e-07	3.90831831031953e-06	4.54220796352551
"ENSG00000256453"	"DND1"	-0.51965213112551	-0.743796226335187	-5.02900413240353	6.26651723258405e-07	3.91244376971753e-06	5.50100190379551
"ENSG00000196937"	"FAM3C"	-0.261998285397705	7.69641931060178	-5.02818795520418	6.29230933320262e-07	3.92692948464465e-06	4.5645493433483
"ENSG00000157303"	"SUSD3"	-0.571488841982269	3.4532623647785	-5.02719480809577	6.32383218783188e-07	3.94497827717463e-06	4.94374162807816
"ENSG00000163798"	"SLC4A1AP"	0.158375191960595	4.96672679809268	5.02675976693648	6.33768854492676e-07	3.95199591330912e-06	4.60713055817609
"ENSG00000114739"	"ACVR2B"	-0.260325502191963	4.48971401253863	-5.02633229238233	6.35133246149371e-07	3.95764252570676e-06	4.69673610320159
"ENSG00000185900"	"POMK"	0.427024818549787	1.25391011517483	5.02631248520912	6.35196534404944e-07	3.95764252570676e-06	5.28610392371948
"ENSG00000074211"	"PPP2R2C"	0.668193075729658	-4.16454901426051	5.02517461098002	6.38842535241755e-07	3.97872390785939e-06	5.59778590999703
"ENSG00000183763"	"TRAIP"	0.387263570902148	1.4532298435341	5.0249157674982	6.39674744577258e-07	3.98227082260643e-06	5.2535388704242
"ENSG00000112658"	"SRF"	-0.335505941807844	6.19238332294924	-5.0243884228379	6.41373454525786e-07	3.99120697748621e-06	4.52298330840815
"ENSG00000170819"	"BFSP2"	-0.577140537081134	1.89421499505008	-5.02414231367563	6.42167724454115e-07	3.99450986253588e-06	5.22634830374825
"ENSG00000135486"	"HNRNPA1"	-0.23874567541214	10.2968523058275	-5.02349842362477	6.44250252189859e-07	4.00582016937903e-06	4.6834635052003
"ENSG00000111203"	"ITFG2"	-0.219895086652779	5.07127018835912	-5.02303613978051	6.45749433572133e-07	4.01349555699876e-06	4.59166294374827
"ENSG00000188396"	"DYNLT4"	0.665833412424868	-3.77190344951595	5.0217832108257	6.49829628692275e-07	4.03719973005992e-06	5.57082810873837
"ENSG00000117543"	"DPH5"	-0.270761133965166	4.22152901165202	-5.02111770045597	6.52006993763377e-07	4.04906760280993e-06	4.71770197072493
"ENSG00000134780"	"DAGLA"	0.833062749398015	-2.8867754006974	5.01735639421398	6.64446011078777e-07	4.12462615968189e-06	5.5184024850348
"ENSG00000135046"	"ANXA1"	1.1232450265135	4.39723894396937	5.01700764561938	6.65610898325167e-07	4.13016602853508e-06	4.61786662429437
"ENSG00000107951"	"MTPAP"	0.166064804752522	4.28880843016005	5.01595335140267	6.69144449055436e-07	4.15039308642854e-06	4.65261640311179
"ENSG00000111664"	"GNB3"	-0.76930963367377	2.24177575334004	-5.01559535802055	6.70348407013254e-07	4.15616012348217e-06	5.13993541540864
"ENSG00000122778"	"KIAA1549"	-1.06359842253416	2.55182543143059	-5.01520460729734	6.71664918082474e-07	4.16261998904834e-06	5.08682644946987
"ENSG00000197238"	"H4C11"	0.596921101215196	1.20008051788139	5.01289424252045	6.7950013614565e-07	4.20945752506412e-06	5.21169700720326
"ENSG00000077235"	"GTF3C1"	0.190879843162653	6.15368721036638	5.01238991466928	6.81222178814616e-07	4.21840155582139e-06	4.46245289257936
"ENSG00000065911"	"MTHFD2"	0.345354007440698	6.91780408528521	5.01213771803463	6.82084891700631e-07	4.2220191397672e-06	4.46641954725897
"ENSG00000182459"	"TEX19"	-0.866084126664747	-1.37775071467568	-5.01141483349673	6.84563581356598e-07	4.23563237950394e-06	5.45286055961828
"ENSG00000137075"	"RNF38"	-0.234572702102938	6.23054535832174	-5.01027317829647	6.88495913634817e-07	4.25822503255414e-06	4.45284114138896
"ENSG00000175166"	"PSMD2"	0.160632755777828	7.53950658848899	5.01006277441407	6.89223008024753e-07	4.26098351494585e-06	4.47576402153115
"ENSG00000166582"	"CENPV"	-0.479251500136284	1.41340032886931	-5.00874174748195	6.93805061953213e-07	4.28756254959183e-06	5.2131296725269
"ENSG00000248099"	"INSL3"	0.749077434117549	-2.21776954526707	5.00828870667387	6.95383221577029e-07	4.29556408145321e-06	5.44725960006923
"ENSG00000174799"	"CEP135"	0.243540908359984	3.88072874005751	5.00817879435018	6.95766621378952e-07	4.29618175701977e-06	4.69112768345824
"ENSG00000106078"	"COBL"	1.50637508921618	-2.062521371031	5.00691601833975	7.00186148183413e-07	4.3217108388894e-06	5.42824654341717
"ENSG00000142173"	"COL6A2"	1.12564489643074	-0.932073168333584	5.00628953213656	7.02388803939491e-07	4.3335416682616e-06	5.36265950574376
"ENSG00000143412"	"ANXA9"	0.300774065411159	1.81919086370824	5.00555777586342	7.04970049474323e-07	4.34769771358066e-06	5.10022669636355
"ENSG00000108829"	"LRRC59"	0.216004618618481	7.69348770619317	5.00370658347803	7.1154102896282e-07	4.38643776252435e-06	4.45334399302605
"ENSG00000101608"	"MYL12A"	0.277411924098491	7.69826439873695	5.00325608191635	7.13149050746895e-07	4.39456360173666e-06	4.45212154407823
"ENSG00000130202"	"NECTIN2"	0.990275916013903	-0.830193173711954	5.00289321679609	7.1444681348722e-07	4.40077173736399e-06	5.35028719169785
"ENSG00000087903"	"RFX2"	0.365965302558194	0.53464645966847	5.00162336749633	7.19006320717116e-07	4.42705800802225e-06	5.25023497058472
"ENSG00000170540"	"ARL6IP1"	0.262368059887111	5.76232197398182	5.00129881820309	7.20176144172798e-07	4.43246048295389e-06	4.41981232357534
"ENSG00000136100"	"VPS36"	-0.291657182625748	5.81207603675598	-5.00104140709916	7.211052775703e-07	4.43637780141566e-06	4.42627039950596
"ENSG00000112290"	"WASF1"	0.68281859501828	-0.264509371047455	5.00087827854757	7.21694694182526e-07	4.43820278665838e-06	5.30706048304388
"ENSG00000124006"	"OBSL1"	0.780564612625409	-0.0503354512303875	5.00069468685544	7.22358604628126e-07	4.44048422042083e-06	5.28607949852555
"ENSG00000205730"	"ITPRIPL2"	1.14453975754304	-0.291618101767365	5.00058723620568	7.22747444795371e-07	4.441073577484e-06	5.30664196308836
"ENSG00000158555"	"GDPD5"	-0.806947971139095	2.36637159817268	-4.99946744777387	7.26811757559349e-07	4.46423801979018e-06	5.03597163119349
"ENSG00000146918"	"NCAPG2"	0.435093194152947	3.90688999910241	4.99728496896866	7.34796651555778e-07	4.51145501860431e-06	4.6308273969266
"ENSG00000113140"	"SPARC"	-1.0893218547675	2.98805669939835	-4.99704998103168	7.35661419994331e-07	4.51493581607047e-06	4.93784111920271
"ENSG00000140563"	"MCTP2"	-0.400894213455883	6.76646352254543	-4.99669771953397	7.36959602287388e-07	4.52107268760603e-06	4.38523091801527
"ENSG00000135390"	"ATP5MC2"	-0.195874495602089	7.60491234650293	-4.99604419168683	7.39373895665165e-07	4.53404890145155e-06	4.40626027769685
"ENSG00000197275"	"RAD54B"	0.569022430639332	0.39072949452521	4.99591590051786	7.39848730739752e-07	4.53512612587299e-06	5.2338608458166
"ENSG00000269897"	"COMMD3-BMI1"	-0.783166200610193	0.80264101871752	-4.9957505346064	7.40461222286555e-07	4.53536172341579e-06	5.23819892527795
"ENSG00000105700"	"KXD1"	-0.144389850444604	6.48584047213498	-4.99574397245032	7.40485537664363e-07	4.53536172341579e-06	4.37934202524048
"ENSG00000172345"	"STARD5"	-0.369308674352591	6.98360593067344	-4.99551454778747	7.41336131348871e-07	4.53873764746266e-06	4.38218739559045
"ENSG00000160789"	"LMNA"	0.668220032490358	7.8505259631142	4.99534015336479	7.41983330967386e-07	4.54086609371603e-06	4.42963165791745
"ENSG00000065613"	"SLK"	0.276557276982357	5.51452782034677	4.99446585997846	7.45236174567644e-07	4.55893267565412e-06	4.39857632082949
"ENSG00000151131"	"NOPCHAP1"	-0.320002762995289	4.79715191197814	-4.99372593503635	7.47999847257853e-07	4.57399341854852e-06	4.49281174549986
"ENSG00000177595"	"PIDD1"	-0.236741708476778	5.13674990935462	-4.99263440348798	7.52094867653154e-07	4.5971798785299e-06	4.43790632494377
"ENSG00000134222"	"PSRC1"	0.558584061448356	-0.0827874796324365	4.99124700375398	7.57331121769028e-07	4.62732062672176e-06	5.25768596686759
"ENSG00000137558"	"PI15"	1.18642155687047	-2.19745794384809	4.98977904019528	7.62909750182668e-07	4.65952816398834e-06	5.35520976298492
"ENSG00000129038"	"LOXL1"	0.852983101994601	-4.05981600326885	4.98942692917902	7.64253747230825e-07	4.66585684827711e-06	5.42354813751784
"ENSG00000185437"	"SH3BGR"	0.703143755101674	0.633732912696316	4.9876652387347	7.71012464506335e-07	4.70522461733153e-06	5.15549427195497
"ENSG00000187672"	"ERC2"	1.05423093158023	0.907517576177896	4.98708594375448	7.73247506173738e-07	4.71696537065904e-06	5.10634324112384
"ENSG00000213445"	"SIPA1"	-0.323341319751264	5.14074181366789	-4.98632128750019	7.7620728881015e-07	4.73311596583792e-06	4.41047422198165
"ENSG00000117713"	"ARID1A"	0.207517914633409	7.25620889784439	4.98611052075305	7.77025032054305e-07	4.73619720985573e-06	4.34935471459848
"ENSG00000153914"	"SREK1"	-0.27155914618166	7.56874461129877	-4.98565299170879	7.78803038906224e-07	4.74512671494351e-06	4.35398525366088
"ENSG00000197168"	"NEK5"	-0.298871747455478	-0.170055384826437	-4.98485984256486	7.81894610822281e-07	4.76204917856768e-06	5.25051344615513
"ENSG00000152076"	"CCDC74B"	0.765109028692389	-2.40599940813256	4.98458029143447	7.82987078524971e-07	4.76678759974299e-06	5.34301224610254
"ENSG00000155085"	"AK9"	-0.305218059485523	3.45066311964088	-4.98445045278965	7.83494980487904e-07	4.76796483710001e-06	4.7030333847884
"ENSG00000262484"	"CCER2"	-0.52551089274877	-1.65088017387513	-4.98409907230212	7.84871103846562e-07	4.77442257753212e-06	5.32798694778953
"ENSG00000119707"	"RBM25"	-0.276920866929022	8.07166849231688	-4.98395641416813	7.85430466394385e-07	4.77590872044624e-06	4.36872918412418
"ENSG00000120709"	"FAM53C"	-0.239779163432807	6.70128364992259	-4.983758338159	7.86207760543332e-07	4.77871830075236e-06	4.32219392354364
"ENSG00000175793"	"SFN"	0.690697717843485	-0.488670946288602	4.98203646543564	7.92996126855416e-07	4.81804740961974e-06	5.23442429073275
"ENSG00000134365"	"CFHR4"	0.835545103004271	-4.79181324041899	4.9818230754794	7.93841332135264e-07	4.82125030201862e-06	5.40917590074538
"ENSG00000141232"	"TOB1"	0.413799562216043	5.40317280159373	4.98161587772206	7.94662843087743e-07	4.82430678348702e-06	4.34464839709187
"ENSG00000010295"	"IFFO1"	-0.25392209982714	5.05773074056643	-4.980884356133	7.97569794812744e-07	4.83851271619036e-06	4.39076884453765
"ENSG00000080986"	"NDC80"	0.532489789276528	2.50906562361655	4.98086641431771	7.97641221568686e-07	4.83851271619036e-06	4.85459193869366
"ENSG00000143363"	"PRUNE1"	0.272299796400026	4.60502609124452	4.98021221008908	8.00249843952042e-07	4.8523949537876e-06	4.42623051394301
"ENSG00000120306"	"CYSTM1"	-0.327367918331769	4.37296180229775	-4.97724579188501	8.12182043464056e-07	4.92277792757762e-06	4.47348931037561
"ENSG00000109944"	"JHY"	1.18516212109151	0.973951867251992	4.97664367544253	8.14624890986455e-07	4.93561100018532e-06	5.03033889728098
"ENSG00000100209"	"HSCB"	-0.243635732769148	3.75954719704828	-4.97564855707585	8.18677740541465e-07	4.95818452611589e-06	4.59516819296496
"ENSG00000183801"	"OLFML1"	-0.5056419542546	-1.93939298253508	-4.97541401679416	8.19635790194014e-07	4.96200437042774e-06	5.29842781204641
"ENSG00000215529"	"EFCAB8"	-0.479142557402769	-2.25321421033228	-4.97521845448921	8.20435449902862e-07	4.96486266869361e-06	5.30984049043448
"ENSG00000184716"	"SERINC4"	-0.475026825815686	-1.99880682558963	-4.97396514827117	8.25578158926253e-07	4.99399014810977e-06	5.29304568764037
"ENSG00000214140"	"PRCD"	-0.815595110923392	0.29554469735707	-4.97380819146428	8.26224389980461e-07	4.99474220243033e-06	5.16959297775988
"ENSG00000148300"	"REXO4"	-0.237378373264147	4.78013854828682	-4.97377491393941	8.26361464720317e-07	4.99474220243033e-06	4.39463385797487
"ENSG00000134571"	"MYBPC3"	-0.548630642096934	-1.59289891055182	-4.97300582435393	8.29535573780926e-07	5.01192896091871e-06	5.2728150675556
"ENSG00000171956"	"FOXB1"	0.762979552326565	-4.57594509029562	4.97254139869583	8.31457999397535e-07	5.02154255492719e-06	5.35998218905491
"ENSG00000007062"	"PROM1"	0.823799893641099	-3.17728751119397	4.97237176117582	8.32161261941979e-07	5.02184949700098e-06	5.3134743556615
"ENSG00000159261"	"CLDN14"	1.16107881375292	-1.77271567904762	4.97232878183981	8.32339531563836e-07	5.02184949700098e-06	5.2493955022917
"ENSG00000113231"	"PDE8B"	-0.363547607644525	1.72852247107649	-4.97228946129052	8.32502657560754e-07	5.02184949700098e-06	4.99078693586657
"ENSG00000148082"	"SHC3"	0.758344450590854	-2.40693116798728	4.96855464156402	8.48138460768592e-07	5.11413322465835e-06	5.26666546391191
"ENSG00000160404"	"TOR2A"	-0.230883781984985	5.12285861297252	-4.96531103098605	8.61947446797269e-07	5.19418590079809e-06	4.30421864745924
"ENSG00000105011"	"ASF1B"	0.45369051333719	3.06282200081467	4.96527551179607	8.62099856613761e-07	5.19418590079809e-06	4.66189888822647
"ENSG00000115295"	"CLIP4"	1.156454365266	1.39176785128036	4.96501296555425	8.63227227023757e-07	5.19891201209898e-06	4.93593651007179
"ENSG00000162723"	"SLAMF9"	0.820914786067573	-4.46423286396315	4.96490503508832	8.63691091683199e-07	5.19963989627705e-06	5.32002213044295
"ENSG00000186891"	"TNFRSF18"	-1.50033139898736	0.738887654982842	-4.96475386425697	8.64341199655366e-07	5.20148798951e-06	5.12195034315583
"ENSG00000278848"	"TP53TG3F"	0.817634741560388	-5.52688406719917	4.96433207747985	8.66157585482103e-07	5.21035033266794e-06	5.34363032160551
"ENSG00000176953"	"NFATC2IP"	0.168620899622945	6.26161491367143	4.96302072173244	8.71828377866689e-07	5.24238253870731e-06	4.22318438904483
"ENSG00000080802"	"CNOT4"	-0.183995739907083	4.73546888805131	-4.96252772173776	8.73969546939233e-07	5.25317381524656e-06	4.34071081707936
"ENSG00000168807"	"SNTB2"	0.386380679269392	2.71304330367085	4.96119808420876	8.79769681610451e-07	5.28594078618027e-06	4.71497740629182
"ENSG00000064607"	"SUGP2"	-0.203605175960714	7.77456875023595	-4.96029880740756	8.837135379492e-07	5.30753309103483e-06	4.2416444535049
"ENSG00000137261"	"KIAA0319"	0.673287485700385	-2.35550520668811	4.96010318166805	8.84573728085644e-07	5.31059530457437e-06	5.22538453271836
"ENSG00000197948"	"FCHSD1"	-0.356984275560617	5.08088172840656	-4.96002348392068	8.84924400344153e-07	5.31059738116271e-06	4.29175870694679
"ENSG00000146374"	"RSPO3"	-1.31914281382854	-3.22906243976039	-4.95986405771673	8.85626282598956e-07	5.31270629913636e-06	5.27968414476506
"ENSG00000141314"	"RHBDL3"	0.763179996759209	-3.94321814009663	4.95956587827106	8.8694047554047e-07	5.31848523287895e-06	5.28090527220877
"ENSG00000136478"	"TEX2"	-0.267280137172812	5.66229309933886	-4.95913757841024	8.88831453115806e-07	5.3277168832671e-06	4.23083921078602
"ENSG00000156232"	"WHAMM"	-0.29408012504408	5.44972552742317	-4.95777376946165	8.94878728983718e-07	5.36184452674474e-06	4.2394740837984
"ENSG00000148308"	"GTF3C5"	-0.17562142374589	5.56810391280955	-4.95744879406126	8.96325551376935e-07	5.36839155800986e-06	4.22726098835611
"ENSG00000162772"	"ATF3"	0.697260298837798	7.1088817920615	4.95628500549698	9.01525390645204e-07	5.39740260536755e-06	4.20889667297689
"ENSG00000011132"	"APBA3"	-0.197956615536431	5.03581719980017	-4.95429185228457	9.10498540321122e-07	5.44897251193363e-06	4.26233632128866
"ENSG00000158435"	"CNOT11"	0.127622040857408	5.98823174827941	4.95390425085839	9.12253497480514e-07	5.45732074518828e-06	4.18474145492942
"ENSG00000157833"	"GAREM2"	-0.901354601143945	-0.93873331938843	-4.95356273280522	9.13802505743761e-07	5.46443084203932e-06	5.15623953923029
"ENSG00000119723"	"COQ6"	-0.221819119881061	4.05303579611251	-4.95246829058963	9.1878363547463e-07	5.49205091883277e-06	4.42226365118525
"ENSG00000150630"	"VEGFC"	-1.2607486360057	0.080118195235514	-4.95076357714114	9.26594512574375e-07	5.53655743638745e-06	5.08937096592631
"ENSG00000151117"	"TMEM86A"	-0.603167878293647	1.65629770367908	-4.94858766818278	9.36657493694647e-07	5.59448027853316e-06	4.89701637515916
"ENSG00000214960"	"CRPPA"	0.842779638755256	-1.64281309468374	4.94633801958515	9.47172332225514e-07	5.6539715127539e-06	5.12705368328861
"ENSG00000104979"	"C19orf53"	-0.221715121766856	6.41764813632768	-4.94629728167826	9.4736378668744e-07	5.6539715127539e-06	4.14248833927255
"ENSG00000172273"	"HINFP"	-0.193439960487685	4.90072841103212	-4.94604991089206	9.48527148137841e-07	5.65868675270427e-06	4.24089152251148
"ENSG00000144935"	"TRPC1"	0.979372860540494	-0.931775206808506	4.94479918224131	9.54430340311575e-07	5.69166385868732e-06	5.07490284712784
"ENSG00000165959"	"CLMN"	-0.50657095863935	5.74740706916695	-4.94338607135429	9.61142591579977e-07	5.7294378866539e-06	4.16011278803274
"ENSG00000113810"	"SMC4"	0.27915876274309	6.81165429186085	4.94283994708805	9.63748853981838e-07	5.74124680601642e-06	4.12971751331087
"ENSG00000188732"	"FAM221A"	-0.323611586835844	4.03307395160236	-4.94281228038361	9.63881068758611e-07	5.74124680601642e-06	4.37989930182234
"ENSG00000162627"	"SNX7"	1.14009038120523	-2.79620158868187	4.94148414656505	9.70248632436182e-07	5.77690456366853e-06	5.15104312246658
"ENSG00000187954"	"ZFTRAF1"	-0.156688989977947	6.36418068147492	-4.9409566989604	9.7278865276485e-07	5.78975390155569e-06	4.1173156762166
"ENSG00000166974"	"MAPRE2"	0.49040262189023	3.67256686206646	4.93879785143336	9.83252000639824e-07	5.84973197711896e-06	4.38675565098577
"ENSG00000124243"	"BCAS4"	-0.611916421001267	3.11871757150039	-4.93674263841319	9.93313883256349e-07	5.90727546342997e-06	4.57828047274049
"ENSG00000187546"	"AGMO"	1.1581119094541	-3.78102417473894	4.93559268536599	9.98987067933015e-07	5.93808273395015e-06	5.16058605858795
"ENSG00000117594"	"HSD11B1"	1.08907780735198	-3.6017627036638	4.93553396541571	9.99277594452591e-07	5.93808273395015e-06	5.15391801917789
"ENSG00000154864"	"PIEZO2"	-1.21535249137378	0.909864760845377	-4.93478084502464	1.00301101412418e-06	5.95793258742492e-06	4.95197608602417
"ENSG00000134531"	"EMP1"	1.16503169205408	0.0778341034111994	4.93467825634708	1.0035206137821e-06	5.9586247490493e-06	4.94776932950782
"ENSG00000104325"	"DECR1"	0.248191113422652	5.72282167756637	4.93438142510012	1.00499650240042e-06	5.96505167575877e-06	4.10031738608167
"ENSG00000010322"	"NISCH"	-0.178950182066688	6.98481571335931	-4.93356885137869	1.0090474577226e-06	5.9867516288129e-06	4.08567690994322
"ENSG00000214128"	"TMEM213"	-0.685834468441402	-3.74424705750941	-4.93159758969338	1.01894042627231e-06	6.04308212905394e-06	5.1548187255838
"ENSG00000180245"	"RRH"	0.433002326334787	-1.30683640656941	4.92983941635836	1.02784287241423e-06	6.09349632496182e-06	5.04205632786453
"ENSG00000176974"	"SHMT1"	0.398860442232314	3.51921895319644	4.92905303300173	1.03184893473688e-06	6.11485457454117e-06	4.38409734410777
"ENSG00000121073"	"SLC35B1"	0.207200904526431	6.98603233182084	4.92885387288985	1.03286590108555e-06	6.11792792543823e-06	4.06688514747002
"ENSG00000100568"	"VTI1B"	-0.204348152548444	6.10828415302506	-4.92879343319399	1.03317471397334e-06	6.11792792543823e-06	4.06485364223093
"ENSG00000165406"	"MARCHF8"	-0.206615750047962	7.18380426758292	-4.92762497282381	1.03916242311745e-06	6.15098132449723e-06	4.06266342212349
"ENSG00000114656"	"CFAP92"	0.318860365847877	1.73901705645304	4.92682486238734	1.04328183579713e-06	6.17295446871535e-06	4.73728654485044
"ENSG00000141668"	"CBLN2"	1.06887967711611	-3.9938217158747	4.92619691916672	1.04652586318071e-06	6.189732953553e-06	5.12265976825519
"ENSG00000188277"	"C15orf62"	-0.292838968603151	1.35681619453567	-4.92601785035202	1.04745273481175e-06	6.19279875468461e-06	4.819197329765
"ENSG00000106868"	"SUSD1"	0.703853167319196	1.29535468912107	4.92440987430361	1.05581127477102e-06	6.23978289054731e-06	4.78291573463412
"ENSG00000110768"	"GTF2H1"	-0.288738932578518	5.23725466150696	-4.92428951425935	1.05643950856927e-06	6.24106255276754e-06	4.10231169811212
"ENSG00000167196"	"FBXO22"	-0.29478840443758	5.22868523807989	-4.92218415078431	1.0674871956082e-06	6.30387160039916e-06	4.09259731615875
"ENSG00000086730"	"LAT2"	0.599773408104578	4.65658636128498	4.92196311254409	1.06865351425762e-06	6.30439119345702e-06	4.12977056614138
"ENSG00000158125"	"XDH"	1.04738859862358	-4.43156227784441	4.92195689830522	1.06868632173606e-06	6.30439119345702e-06	5.11806584601459
"ENSG00000183049"	"CAMK1D"	-0.459861047773139	5.93576957760945	-4.92187242669524	1.06913237786199e-06	6.30439119345702e-06	4.04250515146163
"ENSG00000179981"	"TSHZ1"	0.312640156004422	3.30416855548928	4.92185229321095	1.06923872012521e-06	6.30439119345702e-06	4.404697645454
"ENSG00000167815"	"PRDX2"	-0.33711567888517	6.83551500234651	-4.92151214638478	1.07103687115852e-06	6.31028252139926e-06	4.02555837078973
"ENSG00000014257"	"ACP3"	1.01964278681848	-2.45603754658387	4.92150579999009	1.07107044841746e-06	6.31028252139926e-06	5.04467107216443
"ENSG00000005812"	"FBXL3"	-0.267608743855821	5.26317405775737	-4.91953202313567	1.08156263622194e-06	6.36962237858912e-06	4.07579333816385
"ENSG00000127561"	"SYNGR3"	-0.83924309087049	1.37413557263443	-4.91727244040984	1.09369581408089e-06	6.43857663908822e-06	4.80016076201408
"ENSG00000165480"	"SKA3"	0.593133000926203	0.724193673395027	4.9157592949801	1.1018941532931e-06	6.48432199913437e-06	4.82190201948257
"ENSG00000132570"	"PCBD2"	-0.229236390364611	3.41094310121148	-4.91469676428692	1.10768641275283e-06	6.51587828130389e-06	4.38040449352005
"ENSG00000119673"	"ACOT2"	-0.427818865251255	3.2751054008753	-4.91461428694148	1.10813725419135e-06	6.51600179840444e-06	4.43140981289742
"ENSG00000074276"	"CDHR2"	0.529865990476303	-1.81980892333113	4.9145147500054	1.10868158319387e-06	6.51667472649706e-06	4.99135503693493
"ENSG00000189164"	"ZNF527"	0.623205491979814	1.8705627565046	4.91358260531325	1.11379165171205e-06	6.54417350709417e-06	4.64384545515309
"ENSG00000162542"	"TMCO4"	-0.27446990081602	4.37978420154132	-4.91320335434549	1.11587722031414e-06	6.55388716882685e-06	4.17210871286608
"ENSG00000099957"	"P2RX6"	0.698261731223434	-3.73376570238291	4.91235212678724	1.1205719935466e-06	6.57891202562857e-06	5.05266800461353
"ENSG00000130177"	"CDC16"	-0.244730564555141	6.16159163042573	-4.91074008339632	1.12951513745434e-06	6.62885016208687e-06	3.97841723017626
"ENSG00000139899"	"CBLN3"	0.537596817767591	1.97475764565651	4.91064108553916	1.13006658588484e-06	6.62951988213168e-06	4.60820557197158
"ENSG00000174939"	"ASPHD1"	0.671023501318455	-1.40578483126589	4.91005253156666	1.13335037567992e-06	6.64621212569901e-06	4.94879584698849
"ENSG00000131153"	"GINS2"	0.495917596879853	1.77659742621262	4.90969376712676	1.13535658511694e-06	6.65540234871914e-06	4.65125258289748
"ENSG00000198937"	"CCDC167"	0.34379282818397	3.74602984635822	4.90926724938356	1.13774612661757e-06	6.66683167120051e-06	4.23840265350309
"ENSG00000141384"	"TAF4B"	-0.324495470753036	5.59880798916566	-4.90834688079256	1.14291897384327e-06	6.69455514856649e-06	3.99600847020597
"ENSG00000120729"	"MYOT"	-0.556731628880698	-2.67913180746888	-4.90704640844001	1.15026683713997e-06	6.73499226890879e-06	5.00546374466233
"ENSG00000140750"	"ARHGAP17"	0.418550993167119	4.1495256563027	4.90661290285569	1.15272631578759e-06	6.74678695792438e-06	4.14705190145319
"ENSG00000120370"	"GORAB"	0.263657385580157	4.61088684577274	4.90642074155193	1.15381815751408e-06	6.75057099566034e-06	4.07204331076251
"ENSG00000179241"	"LDLRAD3"	0.780708516510798	-2.7581550695138	4.90612698132398	1.15548920205612e-06	6.75773951156199e-06	4.98661560425194
"ENSG00000165244"	"ZNF367"	0.382061572276557	3.49321122087787	4.90353268746222	1.17034840577504e-06	6.8420021145946e-06	4.27225203430826
"ENSG00000196876"	"SCN8A"	1.06349085137567	-0.160403922735359	4.90136468139889	1.18290714687424e-06	6.91275614474423e-06	4.81267310758707
"ENSG00000165923"	"AGBL2"	-0.491161944786735	-0.546641202379065	-4.900796311579	1.18622101461596e-06	6.929450620641e-06	4.88191774499731
"ENSG00000198648"	"STK39"	0.956221752285755	1.37287215405449	4.90016325637594	1.18992256613517e-06	6.94830723329963e-06	4.63568375195171
"ENSG00000166012"	"TAF1D"	-0.249411992118252	6.80964894058192	-4.90008759433296	1.19036571573845e-06	6.94830723329963e-06	3.9234665048167
"ENSG00000090971"	"NAT14"	-0.36443711127193	1.79858786619478	-4.89952406059535	1.19367132037791e-06	6.96492053333668e-06	4.63693195709335
"ENSG00000144369"	"FAM171B"	0.737481027081685	2.50551310129131	4.89874575474206	1.19825130233313e-06	6.98895401772524e-06	4.42436262914976
"ENSG00000110400"	"NECTIN1"	0.697705517705999	1.51861899216025	4.89750011720565	1.20561659941245e-06	7.02920847326667e-06	4.60935248772283
"ENSG00000077782"	"FGFR1"	0.816931691040599	-0.212965676558798	4.89591289879511	1.21506488322626e-06	7.07961471164448e-06	4.8041374228952
"ENSG00000165487"	"MICU2"	-0.237201304045757	4.78471251233128	-4.89589094176448	1.21519608679325e-06	7.07961471164448e-06	4.02331031843414
"ENSG00000110693"	"SOX6"	0.377307857136449	-0.028887875593671	4.89542678021571	1.21797286842908e-06	7.09306596715957e-06	4.79751901401193
"ENSG00000156113"	"KCNMA1"	-1.12999947315188	1.06044181243232	-4.89514861559178	1.21963987985453e-06	7.10004644343886e-06	4.74304078900516
"ENSG00000187164"	"SHTN1"	1.01655552547731	0.904330898593671	4.89446901068716	1.22372193813596e-06	7.12107518625833e-06	4.68183050345454
"ENSG00000127920"	"GNG11"	-1.42783115498302	0.542493132763175	-4.89401871308858	1.22643390988087e-06	7.13411805060786e-06	4.79260307309619
"ENSG00000102760"	"RGCC"	-0.6722349976006	4.55318160047273	-4.89282194569804	1.23366977973237e-06	7.17345615303526e-06	4.07259782040002
"ENSG00000198466"	"ZNF587"	-0.215533526237365	5.90078346829667	-4.89120066886494	1.24353798256602e-06	7.22806452366498e-06	3.89369945929874
"ENSG00000111261"	"MANSC1"	-0.834638050155626	3.13558649339512	-4.89097398642652	1.24492377652456e-06	7.233345928837e-06	4.36413417488654
