gid	freq	variance	mutual_info	chi2_x	chi2_p	fwe_alpha_5e2	fdr_alpha_5e2	fpr_alpha_5e2
ENSG00000172199	7	0.0071352073837643165	0.0	0.8285039531240008	0.6608344155011694	False	False	False
ENSG00000163064	3	0.003070595229562043	0.0	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000153930	9	0.009154864252916697	0.024237822813837573	0.3108258906131358	0.8560615978651446	False	False	False
ENSG00000138100	1	0.0010256399445121415	0.0010636271627941785	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000169783	12	0.012168538046709313	0.028937917239833855	4.7341373979672134	0.09375514843648823	False	False	False
ENSG00000179361	1	0.001025639944512141	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000167113	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000145216	13	0.013168879575323927	0.0	5.687565144193649	0.058205084117060005	False	False	False
ENSG00000136937	4	0.004089910570099801	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000140254	2	0.0020491716876994887	0.022338196115035514	4.694980694980707	0.09560880625870366	False	False	False
ENSG00000143416	2	0.0020491716876994887	0.0	4.437481437481449	0.10874596439202794	False	False	False
ENSG00000171444	4	0.004089910570099801	0.005553219135852716	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000112462	3	0.0030705952295620427	0.029667869436692085	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000136750	5	0.005107117709312767	0.0	5.913721413721436	0.05198184755319526	False	False	False
ENSG00000131051	3	0.003070595229562043	0.0	4.694980694980707	0.09560880625870366	False	False	False
ENSG00000124203	13	0.013168879575323925	0.003130542698161598	0.49129832435889226	0.7821966009426403	False	False	False
ENSG00000165879	1	0.0010256399445121413	0.0			False	False	False
ENSG00000136448	2	0.0020491716876994887	0.0	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000196267	4	0.004089910570099801	0.002333372203935369	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000109846	2	0.0020491716876994887	0.016468381961683987	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000107625	4	0.004089910570099801	0.010976718441596311	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000183826	4	0.004089910570099803	0.0	9.389961389961414	0.009141043834214331	False	False	True
ENSG00000036828	5	0.005107117709312768	0.025784170543037943	2.3670686989836067	0.3061946250940539	False	False	False
ENSG00000182389	2	0.0020491716876994887	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000182087	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000183765	1	0.0010256399445121413	0.0009313856804291643	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000152192	5	0.005107117709312768	0.03564626234508972	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000170801	4	0.004089910570099801	0.02636712788323048	2.411800964992452	0.29942225358239755	False	False	False
ENSG00000181090	5	0.005107117709312767	0.012549026598848156	1.0358423635019203	0.5957577336312689	False	False	False
ENSG00000197746	2	0.0020491716876994887	0.0	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000122778	12	0.020382090408105614	0.0038904437440356876	4.512996836401128	0.10471651698484638	False	False	False
ENSG00000151376	3	0.0030705952295620427	0.0	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000100884	7	0.007135207383764318	0.0	1.5367094090498437	0.46377548864879947	False	False	False
ENSG00000254087	4	0.004089910570099801	0.010957836287473599	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000187889	8	0.008146089919002904	0.011643726136402854	6.278757183012529	0.043309702558740164	False	False	True
ENSG00000270647	2	0.0020491716876994887	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000168538	3	0.0030705952295620427	0.0	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000073146	4	0.004089910570099801	0.019628622726847844	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000183208	1	0.0010256399445121413	0.012218642352159748	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000158604	2	0.0020491716876994883	0.004998410955954213	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000186160	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000139793	1	0.0010256399445121415	0.003248932917614633	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000180901	1	0.0010256399445121413	0.018273530077585365	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000010379	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000126804	2	0.0020491716876994887	0.0	4.694980694980707	0.09560880625870366	False	False	False
ENSG00000196586	6	0.006122216647200939	0.003997813775379333	0.9250728569877638	0.629684468636985	False	False	False
ENSG00000165655	4	0.004089910570099801	0.0	3.9510989298223516	0.1386850887138441	False	False	False
ENSG00000214960	2	0.0020491716876994887	0.01381569273138572	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000134108	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000153774	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000005381	2	0.0020491716876994887	0.016127490219888907	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000072364	3	0.003070595229562042	0.020891235834414656	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000116120	2	0.0020491716876994887	0.0	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000196743	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000132388	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000144580	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000168040	3	0.0030705952295620427	0.0	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000196683	3	0.0030705952295620427	0.011734887490376655	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000188779	6	0.006122216647200938	0.0	0.7036138099967821	0.7034159349646081	False	False	False
ENSG00000173264	1	0.0010256399445121413	0.020438426089075312	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000163214	2	0.0020491716876994887	0.010635508495359547	4.437481437481449	0.10874596439202794	False	False	False
ENSG00000100802	2	0.0020491716876994883	0.02111963525361893	4.694980694980707	0.09560880625870366	False	False	False
ENSG00000110171	4	0.004089910570099801	0.008204388369694282	7.042471042471059	0.029562887019838176	False	False	True
ENSG00000136492	7	0.007135207383764318	0.013865175528685825	0.7036138099967821	0.7034159349646081	False	False	False
ENSG00000126266	4	0.004089910570099801	0.005736166726881153	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000174718	12	0.014221926137058385	0.021075726801211392	4.512996836401128	0.10471651698484638	False	False	False
ENSG00000166206	5	0.005107117709312768	0.0	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000182512	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000134294	7	0.007135207383764317	0.03211072069264209	1.5453425240659024	0.46177788955862353	False	False	False
ENSG00000173699	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000112981	1	0.0010256399445121413	0.007957803227758964	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000131373	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000179603	11	0.011166088316769896	0.005009252343679993	0.9910043952597338	0.6092648590862044	False	False	False
ENSG00000088179	5	0.005107117709312768	0.0126181460080117	1.0358423635019203	0.5957577336312689	False	False	False
ENSG00000164099	3	0.0030705952295620427	0.01913558960741213	4.694980694980707	0.09560880625870366	False	False	False
ENSG00000025293	5	0.005107117709312768	0.0	3.9510989298223516	0.1386850887138441	False	False	False
ENSG00000150471	21	0.02109571655654828	0.0	0.7410417735165503	0.6903746299608322	False	False	False
ENSG00000159167	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000114978	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000146463	11	0.011166088316769896	0.015241368781985232	4.7341373979672134	0.09375514843648823	False	False	False
ENSG00000161021	3	0.0030705952295620427	0.0	7.042471042471059	0.029562887019838176	False	False	True
ENSG00000175606	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000228607	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000125813	3	0.003070595229562043	0.010184367763768298	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000204970	7	0.007135207383764317	0.0	3.701296977892744	0.15713523280426367	False	False	False
ENSG00000178460	2	0.0020491716876994887	0.012364164964548952	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000237651	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000246922	1	0.001025639944512141	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000099795	1	0.0010256399445121415	0.024797205714541137	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000261272	7	0.007135207383764318	0.01906375864531573	0.6965609433694541	0.7059008632428025	False	False	False
ENSG00000171747	2	0.0020491716876994887	0.021008226149363818	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000168038	6	0.006122216647200939	0.006643369342976824	0.7036138099967821	0.7034159349646081	False	False	False
ENSG00000028277	2	0.0020491716876994887	0.0055842323717048	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000071082	1	0.0010256399445121415	0.005196191217282431	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000102755	11	0.013219476407118975	0.0	2.1026948078619485	0.3494665591253133	False	False	False
ENSG00000143315	2	0.0020491716876994887	0.0	3.602227559674373	0.16511488414181452	False	False	False
ENSG00000179859	1	0.001025639944512141	0.026298107739706644	8.527472527472536	0.014069636212465415	False	False	True
ENSG00000242259	1	0.0010256399445121413	0.019162656673551437	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000155719	3	0.0030705952295620427	0.0	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000011426	9	0.009154864252916697	0.0	3.0341749490685976	0.2193498194389665	False	False	False
ENSG00000149761	1	0.0010256399445121415	0.021453486283308232	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000148773	15	0.017216626118927852	0.005323554890412918	3.432962995273068	0.17969730228407904	False	False	False
ENSG00000174885	4	0.004089910570099801	0.018922588242376248	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000127837	3	0.0030705952295620427	0.0028235154114220062	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000138356	7	0.0071352073837643165	0.0	4.044629321225087	0.13234876778706572	False	False	False
ENSG00000076641	2	0.0020491716876994887	0.004773252924440641	1.3539651837524018	0.5081479712264356	False	False	False
