"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000254470"	"AP5B1"	0.156965850785096	6.03965291417895	2.27907350710086	0.0229619810106597	0.0772482623481115	-4.86273752677229
"ENSG00000123136"	"DDX39A"	-0.183787102911835	6.82311505405546	-2.27885201374279	0.0229752215232916	0.0772718072089062	-4.86987034922798
"ENSG00000132694"	"ARHGEF11"	-0.253497085863583	5.5108719785708	-2.2787859073565	0.0229791745430272	0.0772718072089062	-4.83476569340631
"ENSG00000196437"	"ZNF569"	-0.666677204089116	0.342406984312278	-2.27808576581204	0.0230210778541231	0.0773955465049129	-3.98323550980914
"ENSG00000203780"	"FANK1"	-0.521831814444721	-4.21905384386853	-2.27769052650367	0.0230447621932039	0.0774579933673565	-3.68072334772258
"ENSG00000171804"	"WDR87"	-0.472045801004967	-3.91050334608362	-2.27752838991829	0.0230544842063049	0.0774734928138719	-3.69668702204609
"ENSG00000160959"	"LRRC14"	0.132110705868996	6.05143576487364	2.27705181506393	0.0230830811959772	0.0775523997894099	-4.87125951318831
"ENSG00000108381"	"ASPA"	0.499048179508476	-3.24694841431381	2.27603378761417	0.0231442716031458	0.0777407518794787	-3.72654994149072
"ENSG00000118507"	"AKAP7"	0.275898241719873	2.6226409231179	2.27589899036229	0.0231523844124836	0.0777507743262823	-4.30156150659864
"ENSG00000182919"	"C11orf54"	0.191343544109407	4.575858870367	2.27577139247514	0.0231600662059262	0.0777593452083355	-4.74824203454748
"ENSG00000260007"	""	-0.254183708838834	4.46267354084528	-2.275298525864	0.0231885536036748	0.0778377511244701	-4.7038224143432
"ENSG00000180098"	"TRNAU1AP"	-0.157048695097393	3.89826878120547	-2.27510277697134	0.0232003552293346	0.0778601250656371	-4.62450249720521
"ENSG00000078725"	"BRINP1"	-0.686459270002591	-3.84707986739306	-2.27445397354724	0.0232395087153623	0.0779742613138948	-3.69302465902203
"ENSG00000196792"	"STRN3"	0.13660231864362	4.75985362966362	2.27428615547298	0.0232496454241482	0.0779910101758493	-4.77098258496352
"ENSG00000080293"	"SCTR"	-0.54648915115529	-4.60480642666876	-2.2741821493647	0.0232559296318771	0.0779948312587665	-3.67375162434547
"ENSG00000173992"	"CCS"	0.154658695492295	5.03733961916571	2.27314832409955	0.0233184753286122	0.0781872965066207	-4.81641467712236
"ENSG00000166268"	"MYRFL"	-0.581159316191285	-0.895387335641432	-2.2727835891986	0.0233405764275626	0.0782440951051351	-3.83878184668066
"ENSG00000156206"	"CFAP161"	-0.494636938971026	-3.25177575775828	-2.2724546305667	0.0233605252917936	0.0782936552947822	-3.72911062792463
"ENSG00000149269"	"PAK1"	0.247181860830687	5.8124558691384	2.27222945886841	0.0233741888093744	0.0783221326616503	-4.86785374299529
"ENSG00000089050"	"RBBP9"	-0.28925102491999	2.5908926609682	-2.27187990883089	0.0233954134318844	0.0783692727948964	-4.31700720819615
"ENSG00000160695"	"VPS11"	0.104288129338835	5.82417484996084	2.27182750571396	0.0233985967853883	0.0783692727948964	-4.8744924553912
"ENSG00000186212"	"SOWAHB"	-0.750154471395124	-0.0244675212412578	-2.27163785180968	0.0234101209179938	0.0783905506949123	-3.90631346801388
"ENSG00000168491"	"CCDC110"	0.305696763280999	3.64789849161078	2.2703642687895	0.0234876369072224	0.0786327490893518	-4.55383028443776
"ENSG00000173715"	"TOP6BL"	0.232316732988094	5.95772472354434	2.26971181338167	0.0235274346837928	0.0787419593088276	-4.87847202947724
"ENSG00000138741"	"TRPC3"	0.680084899970367	0.436470878351653	2.26965919406528	0.0235306468546071	0.0787419593088276	-3.99887486146186
"ENSG00000158296"	"SLC13A3"	0.600393117355515	1.10311396221036	2.26923094888489	0.0235568034684819	0.0788120908803172	-4.08636306202465
"ENSG00000159199"	"ATP5MC1"	-0.169720841828247	5.84807941311229	-2.26883595159974	0.0235809517609219	0.0788754739064023	-4.88200566693739
"ENSG00000121895"	"TMEM156"	0.666337354659451	4.38759382750315	2.26822187304859	0.0236185364080274	0.0789837620580822	-4.68988022414998
"ENSG00000180329"	"CCDC43"	-0.131346294173904	3.96859614183069	-2.26784616376828	0.023641557351464	0.0790433100773805	-4.63949475662413
"ENSG00000286015"	""	-0.732346514666481	-2.71721209361547	-2.26756853110588	0.0236585813514275	0.079060334913772	-3.78043495663603
"ENSG00000213762"	"ZNF134"	0.213196872629017	4.29075625745641	2.26750433296575	0.0236625193978134	0.079060334913772	-4.71065230832425
"ENSG00000143179"	"UCK2"	-0.272822586410385	5.74484988326007	-2.2674871995884	0.0236635704908834	0.079060334913772	-4.88094231799992
"ENSG00000162407"	"PLPP3"	0.53809428082773	3.02586917296673	2.26742297244513	0.0236675110389008	0.079060334913772	-4.42885725884455
"ENSG00000169410"	"PTPN9"	0.152431034345367	4.43288758291309	2.26714231903888	0.0236847367496487	0.0791004459986614	-4.73712668971079
"ENSG00000141378"	"PTRH2"	-0.176960477508779	4.40077283275102	-2.26668218308675	0.0237130021773946	0.0791774008826266	-4.72504096840207
"ENSG00000011426"	"ANLN"	-0.390442484520326	2.04978343351705	-2.26650603358918	0.0237238305240219	0.0791961125112636	-4.25610145585791
"ENSG00000145476"	"CYP4V2"	-0.312934887016694	4.43271583171998	-2.26614736578785	0.0237458920125903	0.0792523066972382	-4.74819480487524
"ENSG00000133063"	"CHIT1"	-0.398984698821434	1.97321285451444	-2.26541124255619	0.0237912264821121	0.0793802542375244	-4.19261696127686
"ENSG00000176371"	"ZSCAN2"	0.221596789282586	3.59105963149457	2.26535487203722	0.0237947011844654	0.0793802542375244	-4.54088028673184
"ENSG00000105808"	"RASA4"	0.28692766470468	5.38720182438449	2.26525073880786	0.0238011211604783	0.0793842014679188	-4.86856202562752
"ENSG00000163283"	"ALPP"	-0.627111991669969	-4.32178614246988	-2.26486561199413	0.0238248779136772	0.0794459578296157	-3.69782839840123
"ENSG00000117222"	"RBBP5"	-0.158446664817932	4.69940776634186	-2.26458888156868	0.0238419609020711	0.0794854377203642	-4.79046099558803
"ENSG00000167083"	"GNGT2"	0.677979668266842	-2.04543999463777	2.26448972431501	0.0238480846201283	0.0794883717582508	-3.83274014130288
"ENSG00000204941"	"PSG5"	-0.535057689801084	-5.17124427132128	-2.26386595147258	0.0238866387208963	0.0795993748890013	-3.67672187225341
"ENSG00000148400"	"NOTCH1"	0.279508037511745	5.11699218663102	2.26334443000967	0.0239189144479174	0.079689411893622	-4.84746058445094
"ENSG00000260914"	""	-0.15028270481949	4.47771071057957	-2.26280091186177	0.0239525918274452	0.0797840781173901	-4.74540349833753
"ENSG00000137875"	"BCL2L10"	-0.474020555711341	-1.21711121470255	-2.26261793694801	0.0239639385563362	0.0797947285832966	-3.84914443316631
"ENSG00000197043"	"ANXA6"	-0.264096165210594	8.03018540714921	-2.26257959239579	0.0239663169892308	0.0797947285832966	-4.85606569727544
"ENSG00000083123"	"BCKDHB"	-0.219693748012419	4.67705757649295	-2.26162876720941	0.0240253603527135	0.0799737456273133	-4.7935849372207
"ENSG00000160791"	"CCR5"	0.948312896343753	0.205336314859924	2.26078156036944	0.0240780757823069	0.0801316247604807	-3.97159860897145
"ENSG00000162368"	"CMPK1"	-0.127128684369842	6.97769941273597	-2.26006048838499	0.0241230219164356	0.0802517697501676	-4.90822836033385
"ENSG00000123427"	"EEF1AKMT3"	0.229985913311305	3.73205355268958	2.26003254533377	0.0241247651396209	0.0802517697501676	-4.60114910189071
"ENSG00000100425"	"BRD1"	0.135721219790048	4.99229199313652	2.25990961558906	0.0241324353938542	0.0802596726931627	-4.84485159705116
"ENSG00000105202"	"FBL"	0.210522487949317	7.09688894584112	2.25927404971853	0.0241721256053072	0.080374040809575	-4.90778745215992
"ENSG00000189157"	"FAM47E"	-0.404389317683459	-0.630546271435821	-2.25847780999969	0.0242219296997613	0.0805219807716407	-3.90959029908225
"ENSG00000124541"	"RRP36"	-0.120407308357077	5.08426437689208	-2.25752885584092	0.0242814023605361	0.0807019904370459	-4.84378410370988
"ENSG00000175467"	"SART1"	0.135887385600662	6.52225942839393	2.25725932225397	0.0242983176281369	0.0807074354761931	-4.92000350260745
"ENSG00000108669"	"CYTH1"	0.293589990518302	7.25993024463821	2.25724368542468	0.0242992992712962	0.0807074354761931	-4.90652498083317
"ENSG00000107290"	"SETX"	0.177588231907677	7.22401920351705	2.25718849499079	0.0243027642715698	0.0807074354761931	-4.90311535874743
"ENSG00000131370"	"SH3BP5"	0.384673944668943	6.02455822017246	2.25716344858554	0.0243043368921975	0.0807074354761931	-4.91065201309692
"ENSG00000122034"	"GTF3A"	0.186189573876447	6.71574000815544	2.25697820911438	0.0243159705040537	0.0807283830203569	-4.91896270764095
"ENSG00000124383"	"MPHOSPH10"	-0.129017598961605	5.16103323028141	-2.25679102105465	0.0243277314065421	0.0807497439001031	-4.8574277261094
"ENSG00000101126"	"ADNP"	-0.103401570413548	6.37819413342443	-2.25670192458344	0.024333331014484	0.0807506490474086	-4.92105383211265
"ENSG00000159593"	"NAE1"	-0.135215086673626	5.19850482869051	-2.25631801444047	0.0243574721200889	0.0808130706650093	-4.86073484095592
"ENSG00000106785"	"TRIM14"	0.307540340927424	4.56014265348646	2.2560822432017	0.0243723082371641	0.0808282820691285	-4.78738538037527
"ENSG00000213085"	"CFAP45"	-0.649080336507455	-1.2236452198235	-2.25607568579322	0.0243727209801429	0.0808282820691285	-3.867550487433
"ENSG00000111445"	"RFC5"	-0.192477370691292	3.31247874359807	-2.25571824531923	0.0243952285433154	0.08085523123988	-4.54309424922554
"ENSG00000089009"	"RPL6"	0.186532486442193	10.3167191264064	2.2557049939086	0.0243960633143737	0.08085523123988	-4.75002012157711
"ENSG00000152580"	"IGSF10"	0.634713892587723	-3.70316546825954	2.25569252865163	0.0243968485844192	0.08085523123988	-3.75541476511995
"ENSG00000100324"	"TAB1"	0.167317833102876	4.92738979508631	2.25542113831981	0.0244139507222728	0.0808893009951605	-4.83590536797752
"ENSG00000164038"	"SLC9B2"	0.251140275247844	4.70251863066527	2.2553061848448	0.0244211978556766	0.0808893009951605	-4.82236145078936
"ENSG00000109534"	"GAR1"	-0.158570743825426	3.81335953351552	-2.25527543458283	0.024423136793644	0.0808893009951605	-4.65011498860617
"ENSG00000161180"	"CCDC116"	0.247446562269966	-1.22480920476254	2.25506514054084	0.0244364003329326	0.0809155510368992	-3.88088094893691
"ENSG00000182473"	"EXOC7"	0.115497293024217	6.48867357729516	2.2543246927837	0.0244831512100215	0.0810526510575923	-4.92652218636827
"ENSG00000127995"	"CASD1"	0.172401690597342	4.91843631865037	2.25406487784506	0.0244995739748081	0.0810800456898516	-4.84210514688392
"ENSG00000089685"	"BIRC5"	-0.388156165791675	2.36586372388133	-2.2540245577307	0.024502123445162	0.0810800456898516	-4.36862606734352
"ENSG00000158748"	"HTR6"	0.392822954062006	-3.62988809616431	2.25375814701555	0.0245189745804613	0.0811181003197757	-3.76048028044794
"ENSG00000136267"	"DGKB"	0.532801923803448	-3.95870786591137	2.25335923419792	0.0245442256163786	0.0811839223475199	-3.76091371973293
"ENSG00000138411"	"HECW2"	0.571556728743533	-1.61469839822073	2.25237473308077	0.02460664082907	0.0813309509121756	-3.87518063914814
"ENSG00000144642"	"RBMS3"	-0.672898935471812	-0.845019334941064	-2.25235231039821	0.0246080639815635	0.0813309509121756	-3.89798063281657
"ENSG00000100065"	"CARD10"	-0.568823626581532	-3.53881136670081	-2.25232127281351	0.0246100340339901	0.0813309509121756	-3.77211302592993
"ENSG00000204560"	"DHX16"	0.123757428000358	5.92228039293594	2.25231964542481	0.0246101373332113	0.0813309509121756	-4.92360671363558
"ENSG00000147604"	"RPL7"	0.208173096737378	10.2981874686521	2.25212753093102	0.02462233453172	0.0813535242298045	-4.75737790483166
"ENSG00000022277"	"RTF2"	-0.102735261642476	5.91038462654119	-2.25203558104117	0.0246281742150074	0.0813550867128562	-4.92210896361336
"ENSG00000163131"	"CTSS"	-0.1981446442657	8.64166511128415	-2.25189544630713	0.0246370764020699	0.0813667627840909	-4.85156224925525
"ENSG00000062582"	"MRPS24"	-0.200821474295081	6.65905050992477	-2.25109245554498	0.0246881410110699	0.0815176496595095	-4.93362617916148
"ENSG00000028310"	"BRD9"	0.124756625613725	5.85809630744479	2.25067434507282	0.0247147662774845	0.081587792247471	-4.92269982137602
"ENSG00000107798"	"LIPA"	0.291141016383044	6.18659176943765	2.24948353435028	0.0247907337158824	0.0818207560198259	-4.93636186616057
"ENSG00000126883"	"NUP214"	0.0985787685770134	6.61193752373663	2.24914835970152	0.0248121526078778	0.0818649534842652	-4.93776667348641
"ENSG00000117899"	"MESD"	-0.147122699979191	7.09187185777679	-2.24910498053248	0.0248149258697934	0.0818649534842652	-4.93031045386634
"ENSG00000086848"	"ALG9"	0.123000128224062	6.36910386839134	2.24901303703548	0.0248208047740542	0.0818665316731696	-4.93760475231039
"ENSG00000163584"	"RPL22L1"	0.294132866523881	5.80046965666347	2.24845547370722	0.0248564814969673	0.0819578470291989	-4.92257715367296
"ENSG00000134508"	"CABLES1"	0.614861887890255	2.93230928028007	2.24841140164884	0.0248593034263643	0.0819578470291989	-4.44379385273255
"ENSG00000182379"	"NXPH4"	0.622139099229754	-1.50901600479248	2.24827726262105	0.0248678940456781	0.0819683422131842	-3.88968836535841
"ENSG00000143412"	"ANXA9"	-0.210801789862346	1.81919086370824	-2.24813786293676	0.0248768243012488	0.0819757475374411	-4.22594301912895
"ENSG00000276234"	"TADA2A"	0.18210930438739	3.88363032456947	2.2479961703012	0.0248859043004945	0.0819757475374411	-4.68815389513682
"ENSG00000166111"	"SVOP"	-0.88134825490723	0.549735708593823	-2.2479889996805	0.0248863638872817	0.0819757475374411	-4.01731354309035
"ENSG00000198055"	"GRK6"	0.203856372910645	7.6034766596704	2.24764520909318	0.0249084071108967	0.0820081060974115	-4.91400627416511
"ENSG00000177674"	"AGTRAP"	-0.24115407621922	3.06890369046722	-2.24758636814493	0.0249121815825814	0.0820081060974115	-4.46871893140161
"ENSG00000138081"	"FBXO11"	-0.152783564328491	6.2001044701227	-2.24758269917981	0.0249124169522119	0.0820081060974115	-4.93885781157371
"ENSG00000108823"	"SGCA"	-0.755400499202199	-3.89912444628862	-2.24727463854802	0.0249321863898703	0.0820553654980556	-3.76423089289636
"ENSG00000164985"	"PSIP1"	0.17747202461291	6.35390393392737	2.24698337835868	0.0249508901975819	0.0820990980041554	-4.94256140328506
"ENSG00000177542"	"SLC25A22"	0.159016450814035	5.22562823088361	2.24641142665302	0.0249876545599624	0.0822022255803972	-4.89185283587956
"ENSG00000168887"	"C2orf68"	0.150219220078446	4.74638317402565	2.24608336899895	0.025008762913728	0.0822258036515654	-4.8427753667955
"ENSG00000101444"	"AHCY"	0.221110294332821	6.75337175635598	2.24607825982531	0.0250090917777897	0.0822258036515654	-4.94339402409448
"ENSG00000184575"	"XPOT"	-0.185118798750485	7.65474058275085	-2.24604714805739	0.0250110944414122	0.0822258036515654	-4.91281702660894
"ENSG00000135469"	"COQ10A"	0.193624005469037	4.11909126340634	2.24552409345904	0.0250447842917915	0.0823058888234603	-4.72433884285341
"ENSG00000106554"	"CHCHD3"	-0.12079829471408	4.89145621100881	-2.24550036732817	0.0250463134205833	0.0823058888234603	-4.85335720977482
"ENSG00000181788"	"SIAH2"	-0.157385295720963	5.85609415958185	-2.24527033151009	0.0250611432322962	0.0823367729211915	-4.93397594703152
"ENSG00000155849"	"ELMO1"	0.170441096263321	5.62774008414994	2.2446572866275	0.0251007018538448	0.0824488709431059	-4.92544427553166
"ENSG00000116815"	"CD58"	-0.283411449058829	1.91452980678869	-2.2436300109872	0.0251671114505381	0.0826424658283787	-4.23216208972624
"ENSG00000162576"	"MXRA8"	0.315960103080966	2.39068026939359	2.24357698955715	0.0251705432238027	0.0826424658283787	-4.35753520058776
"ENSG00000125845"	"BMP2"	-0.689507249608649	-3.63035633737412	-2.24338419820189	0.0251830249249562	0.0826655424074082	-3.79445528680928
"ENSG00000100083"	"GGA1"	0.132357189177532	5.9643274909351	2.24321259175678	0.0251941395885069	0.0826703934903879	-4.94507686972542
"ENSG00000172292"	"CERS6"	-0.736379148532005	2.55314154486143	-2.24319298354407	0.0251954098506229	0.0826703934903879	-4.45359202272559
"ENSG00000196418"	"ZNF124"	-0.186967980704811	1.64594004293742	-2.24308425931355	0.0252024542477975	0.0826756121926773	-4.21418088275972
"ENSG00000165156"	"ZHX1"	-0.188928123333535	4.76042652311758	-2.24277622555309	0.0252224214698656	0.0827232122591285	-4.83742872688194
"ENSG00000177663"	"IL17RA"	0.169031554423178	4.82390234509133	2.24241084202219	0.0252461239828574	0.0827830398996616	-4.85693767276888
"ENSG00000164885"	"CDK5"	-0.184824633103605	3.76692749026473	-2.24226096834091	0.0252558519089978	0.0827970283495886	-4.63743862495333
"ENSG00000079950"	"STX7"	0.20445228194231	5.76126014153617	2.24212518662939	0.0252646679674713	0.0828080219932751	-4.94016383421199
"ENSG00000153531"	"ADPRHL1"	0.319393622928254	0.215784820245113	2.24145924321337	0.025307945115737	0.0829257745077957	-4.01489898147781
"ENSG00000165966"	"PDZRN4"	0.546773327578363	3.39773065910422	2.24132027697175	0.0253169841108528	0.0829257745077957	-4.58978320954417
"ENSG00000171488"	"LRRC8C"	0.247163953397004	5.53977529044689	2.24131995016412	0.0253170053712038	0.0829257745077957	-4.9253555540279
"ENSG00000141668"	"CBLN2"	-0.755912302850526	-3.9938217158747	-2.24102412709951	0.0253362563845762	0.0829709031181229	-3.77716362561283
"ENSG00000204257"	"HLA-DMA"	0.483924486117462	3.59624265486254	2.24063182153602	0.0253618056838406	0.0830366333393821	-4.66471079783454
"ENSG00000105576"	"TNPO2"	0.144844694252176	6.37535417696353	2.24021636896887	0.0253888868119468	0.0830930238408242	-4.95770004341836
"ENSG00000092931"	"MFSD11"	-0.133918311137119	5.63082075657482	-2.24019942472564	0.0253899918484529	0.0830930238408242	-4.93166030795034
"ENSG00000164305"	"CASP3"	-0.178413037758557	6.71289795616864	-2.23988890692516	0.0254102499778828	0.0831413726343028	-4.95782427787586
"ENSG00000186907"	"RTN4RL2"	-0.646533329786777	-1.24963165645323	-2.23973460809859	0.0254203216193734	0.083145918222927	-3.92192100312301
"ENSG00000124766"	"SOX4"	-0.933833856588093	2.07093242066117	-2.23969957138005	0.0254226090746927	0.083145918222927	-4.22862301524816
"ENSG00000103319"	"EEF2K"	-0.169832239365124	5.39270347546203	-2.23948141966322	0.0254368556431394	0.0831745674491697	-4.91605665622852
"ENSG00000124614"	"RPS10"	0.212567659594486	9.90297605697893	2.23913948284113	0.0254592000242064	0.083229677197961	-4.80971237719227
"ENSG00000152422"	"XRCC4"	0.281123917295341	4.35386657992772	2.23886029371964	0.0254774566805806	0.0832714027211991	-4.75509348655929
"ENSG00000133958"	"UNC79"	-0.292104748137668	-1.24601209653925	-2.23784448267574	0.0255439781303399	0.0834708265742236	-3.91251270954683
"ENSG00000122966"	"CIT"	-0.366045602439157	1.90877295965598	-2.23767729663607	0.025554940902211	0.0834753909350621	-4.31062445684948
"ENSG00000091527"	"CDV3"	0.175551984497146	9.60094888811547	2.23765522888449	0.0255563882399646	0.0834753909350621	-4.82824726558332
"ENSG00000157224"	"CLDN12"	-0.293642472623044	3.35057826027474	-2.23747807811975	0.0255680094429876	0.0834953587131083	-4.54756577753785
"ENSG00000112159"	"MDN1"	0.184629176241176	6.78221965660051	2.23733979530493	0.0255770840673557	0.0835070035272549	-4.96064321820633
"ENSG00000135316"	"SYNCRIP"	-0.130532620122578	7.45880292438153	-2.23717377070618	0.0255879828976495	0.0835245979210743	-4.94191395494829
"ENSG00000198336"	"MYL4"	0.545310470759631	-0.989751277053539	2.23663489955366	0.0256233853125309	0.0836069417485534	-3.91986620418946
"ENSG00000196591"	"HDAC2"	-0.151497275511046	5.81431992417758	-2.23662190087718	0.0256242398155405	0.0836069417485534	-4.9533354608729
"ENSG00000168216"	"LMBRD1"	-0.164968504853967	6.40269791502556	-2.23642736545958	0.0256370310767517	0.0836306765854269	-4.96525017927664
"ENSG00000168843"	"FSTL5"	1.0034946472564	-0.779406126730647	2.23563087847858	0.0256894601196569	0.0837836759797503	-3.93628557582195
"ENSG00000144867"	"SRPRB"	-0.146642590500559	7.88991910180291	-2.23527903559418	0.0257126498836734	0.0838412690012058	-4.92888498867848
"ENSG00000170144"	"HNRNPA3"	0.108176858970646	8.59105556156288	2.23506872625748	0.0257265199145275	0.0838684549213595	-4.88536208067909
"ENSG00000116574"	"RHOU"	-0.715866627144962	0.950059388483909	-2.2332774886001	0.0258449162016019	0.0842363114814197	-4.14031153380605
"ENSG00000130402"	"ACTN4"	-0.164738868743518	7.166452703243	-2.23263303324758	0.0258876284255925	0.084357385920799	-4.9632743354811
"ENSG00000140382"	"HMG20A"	0.124431990884641	5.78388361060902	2.23237548870651	0.0259047146665897	0.0843839301496105	-4.95676904304986
"ENSG00000164683"	"HEY1"	0.663593539437556	0.965196397812577	2.23234244619808	0.0259069075081659	0.0843839301496105	-4.09679872749945
"ENSG00000048462"	"TNFRSF17"	-0.283873251193324	8.16389898049815	-2.23165678637989	0.0259524471259843	0.0845141022519434	-4.92320084987214
"ENSG00000051620"	"HEBP2"	-0.168278280222124	5.72208225830499	-2.23097598950461	0.0259977323678286	0.0846433902413903	-4.95556706379467
"ENSG00000169733"	"RFNG"	0.148924220655121	4.90648045427434	2.23085376663511	0.0260058696324718	0.0846517023316813	-4.88791740476926
"ENSG00000113916"	"BCL6"	0.55815711690428	2.42875876279859	2.23047356028544	0.0260311968425554	0.0846877635285254	-4.43015101060595
"ENSG00000109103"	"UNC119"	0.186429485890725	5.23431860609487	2.23044006341694	0.0260334292396067	0.0846877635285254	-4.91201590828823
"ENSG00000198862"	"LTN1"	0.146933929009992	6.27388393308584	2.23043588233659	0.0260337078991311	0.0846877635285254	-4.97859638711461
"ENSG00000158480"	"SPATA2"	-0.210134118282147	4.1513266500958	-2.23031124429403	0.0260420159287988	0.0846966143455612	-4.74293358849987
"ENSG00000177885"	"GRB2"	-0.140327398957148	7.96404041423355	-2.23010239186027	0.0260559426077389	0.0847237310147392	-4.93642982021221
"ENSG00000179855"	"GIPC3"	-0.814000351494175	-3.6776245746037	-2.2299506285274	0.0260660665236473	0.0847384736075422	-3.80431197669391
"ENSG00000197415"	"VEPH1"	-0.881271366091717	-0.816627055697459	-2.22940412137012	0.0261025514736196	0.0848388888912092	-3.96160700849051
"ENSG00000116701"	"NCF2"	-0.438268554334512	3.6916387084726	-2.22915593101541	0.0261191353234646	0.084874592147567	-4.67005980316833
"ENSG00000189120"	"SP6"	-0.372116714045704	-2.20654280613171	-2.22890618292943	0.0261358324716903	0.0849038698794788	-3.87623119028087
"ENSG00000113441"	"LNPEP"	0.142992479099065	6.08435584991545	2.22885363231602	0.0261393469706133	0.0849038698794788	-4.97704184002012
"ENSG00000158793"	"NIT1"	-0.159497377384683	4.51900808553807	-2.2284858964302	0.026163952001414	0.0849655844878823	-4.84907858784655
"ENSG00000115295"	"CLIP4"	-0.836144332906609	1.39176785128036	-2.22788854310061	0.0262039633868472	0.0850772929923359	-4.20883499118032
"ENSG00000074356"	"NCBP3"	0.132263971301597	5.77575961176689	2.22777593498782	0.026211511936478	0.0850835780396294	-4.97051507354369
"ENSG00000035862"	"TIMP2"	-0.492387420560469	5.69523855304912	-2.22733604628717	0.0262410173985222	0.0851611181212155	-4.95968263931775
"ENSG00000143126"	"CELSR2"	0.433363103076463	2.71816541879225	2.22722377347633	0.0262485526850072	0.0851673395017174	-4.47620872507081
"ENSG00000168676"	"KCTD19"	-0.621425739502218	-3.24521863893609	-2.2270758498973	0.0262584835645575	0.0851813294147501	-3.83268975046115
"ENSG00000254122"	"PCDHGB7"	0.562607962960586	1.57578514881284	2.22694448018301	0.0262673058250014	0.085191717800855	-4.22309114365897
"ENSG00000168393"	"DTYMK"	-0.172907273048562	3.58545200248043	-2.22679711245006	0.026277205502745	0.0852055953403447	-4.66360495273224
"ENSG00000140600"	"SH3GL3"	-0.823958933335489	-4.14433049098863	-2.22524208900342	0.0263818639314757	0.0855266628180581	-3.78489977188733
"ENSG00000151135"	"TMEM263"	-0.161573854720506	6.09357104424408	-2.22484743418685	0.0264084829149261	0.0855946530911619	-4.9855806218543
"ENSG00000177191"	"B3GNT8"	0.364855082627425	-0.863145115970967	2.22475858001983	0.0264144792258471	0.0855957867859375	-3.9669966463586
"ENSG00000154978"	"VOPP1"	-0.208984847385642	8.06650432451896	-2.2243087525957	0.026444853860309	0.0856759007626468	-4.94375268641598
"ENSG00000183172"	"SMDT1"	0.165468019420154	5.94018270083567	2.22408118790127	0.0264602317013887	0.085707404350716	-4.98392384054184
"ENSG00000169194"	"IL13"	-0.500380553364054	-1.15126938386106	-2.22392591456819	0.0264707288469694	0.0857230887825696	-3.93542501856937
"ENSG00000174405"	"LIG4"	0.182868273846934	4.20645651471986	2.22355287431119	0.0264959627109437	0.0857864798665518	-4.79838187762594
"ENSG00000013288"	"MAN2B2"	0.147984749784207	6.11749691006596	2.2229628936832	0.0265359137612618	0.0858844198359228	-4.99297907645814
"ENSG00000069956"	"MAPK6"	-0.192819582993844	5.9032709827236	-2.22293884212286	0.0265375435392481	0.0858844198359228	-4.9807206364579
"ENSG00000143458"	"GABPB2"	-0.239722130034992	4.69569257726219	-2.22260511455072	0.0265601664780806	0.0859249900782648	-4.89032508949355
"ENSG00000187189"	"TSPYL4"	-0.211816432553929	4.72895850569737	-2.22258669070047	0.0265614158919948	0.0859249900782648	-4.86881064441372
"ENSG00000165140"	"FBP1"	0.655835857715653	4.24255906849111	2.22246178771842	0.026569887532905	0.0859340569898243	-4.82721281558818
"ENSG00000168118"	"RAB4A"	-0.329962446141984	4.75286821428702	-2.22218163263745	0.026588897774174	0.0859771973888019	-4.87349320038069
"ENSG00000135835"	"KIAA1614"	-0.296603420665092	0.646608212222124	-2.22117799913541	0.0266570971377302	0.0861793421861489	-4.1041853150697
"ENSG00000198440"	"ZNF583"	-0.399787212484481	2.25115541392113	-2.22002104748335	0.0267359026670515	0.0864156819893036	-4.39003174881101
"ENSG00000131504"	"DIAPH1"	-0.14816973043838	6.84734741458516	-2.21962274701549	0.0267630794379706	0.0864850823279036	-5.00074490530583
"ENSG00000205869"	"KRTAP5-1"	-0.622852249914041	-4.03571757299842	-2.21899425217737	0.0268060114169445	0.0866053553003967	-3.80576960990108
"ENSG00000158089"	"GALNT14"	-0.840141408412334	-1.55998308707941	-2.21877558926948	0.0268209620727322	0.0866266171697233	-3.95060929480982
"ENSG00000163462"	"TRIM46"	-0.529270728973399	-0.91274536366392	-2.21873085707963	0.0268240214390581	0.0866266171697233	-3.98120712184093
"ENSG00000166507"	"NDST2"	0.113538809606649	5.42809823202658	2.21845745938329	0.0268427264771418	0.0866685603124586	-4.9672169509194
"ENSG00000163605"	"PPP4R2"	-0.118681525298441	6.06599328821794	-2.21747972765758	0.0269097122904946	0.0868663391421652	-5.00276690509036
"ENSG00000152592"	"DMP1"	0.601171627128674	-4.38955001207723	2.2169140555904	0.0269485333078826	0.0869731352808586	-3.8143802406123
"ENSG00000162878"	"PKDCC"	-0.800069033981354	-2.89193314110843	-2.21659064692551	0.0269707500031435	0.0870263089181892	-3.89136999709062
"ENSG00000241322"	"FBXW10B"	-0.526059807804502	-1.47982153875663	-2.2161910432906	0.0269982228279458	0.087096416226608	-3.93737851507326
"ENSG00000159363"	"ATP13A2"	-0.264413980736788	4.99051225643277	-2.21589039534239	0.0270189083866101	0.0871446026026855	-4.92820113365673
"ENSG00000117533"	"VAMP4"	-0.153321533679752	5.37449278037508	-2.21531517689502	0.0270585235027924	0.0872538093552074	-4.96707623067172
